objid,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237671125370274765,132.668773351754,11.8695750455151,23.23401,23.40334,22.05842,20.71068,19.84957,0.4670311,0.2180755,0.1066738,0.0515382,0.08023277
1237671125370274816,132.673232641749,11.7854788200968,26.20863,25.46714,25.46279,25.1043,20.86125,0.4016952,0.5147635,0.5751895,0.5381704,0.194861
1237671125370339339,132.691113508404,11.8077615831576,25.45533,24.32598,24.07281,23.4052,21.14892,0.6639961,0.4219255,0.4948417,0.4668393,0.2325149
1237671125370339346,132.69857288937,11.7979343758176,15.03564,13.81642,13.4606,13.73045,13.34985,0.003973642,0.0030461,0.003008558,0.001339978,0.003389002
1237671125370339347,132.701220327063,11.796823721903,23.09819,23.01339,21.96763,21.55923,21.47816,0.4661885,0.173025,0.1038222,0.1130305,0.3252625
1237671125370339356,132.700055091921,11.8281850816004,16.21352,14.81442,14.34289,14.18586,14.13889,0.0057177,0.003115964,0.003059131,0.003115499,0.003676124
1237671125370339361,132.691262697494,11.8672352232716,17.16273,14.95211,14.00402,15.03301,13.4902,0.008483359,0.003142711,0.002980699,0.01156372,0.003274094
1237671125370339362,132.693284565478,11.8713095118062,16.9592,15.348,14.74331,14.50428,14.40929,0.007776129,0.003192369,0.003065341,0.003094582,0.003787643
1237671125370339363,132.688025686368,11.8679393460295,22.92301,23.21344,23.13865,22.22221,22.11233,0.3947221,0.2014141,0.2801087,0.2024724,0.4905427
1237671125370339364,132.689645165591,11.8701385690262,24.36329,23.67774,24.03328,22.21625,23.13994,0.9297733,0.2996736,0.5382367,0.2054219,0.5856543
1237671125370339377,132.708076086805,11.8201921149912,15.56627,13.67375,12.81402,12.54778,13.29708,0.005701081,0.002180879,0.001467148,0.001427198,0.005257506
1237671125370339378,132.711579475463,11.8231100708757,24.19355,24.33006,22.73769,21.38153,21.43781,0.9006435,0.4626913,0.2022513,0.0968311,0.3117893
1237671125370339379,132.704599045723,11.8183632939499,24.71532,24.10187,22.28383,22.35927,22.55956,0.9394383,0.4083291,0.1376364,0.2275638,0.5702274
1237671125370339387,132.715425993811,11.8028710019803,14.66112,13.08953,12.41573,12.14387,13.08193,0.004365763,0.001926725,0.001773745,0.0007371368,0.004305567
1237671125370339388,132.721483780913,11.7928125844664,15.03916,14.83091,14.18237,15.25049,13.2423,0.004426901,0.009601348,0.009529187,0.01149249,0.003928038
1237671125370339389,132.717678196174,11.8109462958722,17.71265,15.95066,15.35707,15.18853,15.13,0.01115144,0.003438834,0.003261908,0.003395529,0.004626114
1237671125370339390,132.717349538681,11.8123313581629,22.26478,19.9359,19.1124,18.7568,18.57518,0.2235931,0.02033887,0.01409762,0.01426251,0.03091511
1237671125370339395,132.722516669583,11.7960638096101,25.08084,23.78005,22.1768,21.1946,20.96397,0.8817598,0.3236526,0.1253826,0.08330418,0.2182873
1237671125370339396,132.720589976711,11.8095511532046,24.03562,24.19519,22.5207,22.30207,20.75279,0.7808698,0.391418,0.1532227,0.19887,0.1643089
1237671125370339399,132.719241646653,11.8047852109337,24.72117,23.21737,22.14399,22.82378,22.76867,0.9326558,0.2033275,0.1196987,0.3282846,0.5758629
1237671125370339402,132.714281183341,11.80800692783,23.74592,23.97102,22.91451,22.56227,22.43944,0.6757203,0.3394908,0.2143362,0.2470661,0.5126567
1237671125370339403,132.711594128867,11.8011285736289,22.21318,21.61756,21.17723,20.90436,22.63349,0.292561,0.07162572,0.07131424,0.0885065,0.8121786
1237671125370339407,132.696447414695,11.8757989013253,18.40593,16.53674,15.83312,15.58458,15.4766,0.01576817,0.003736877,0.003379147,0.00347783,0.005096441
1237671125370339408,132.693409580939,11.8767932024988,24.06143,21.92093,20.46109,19.29208,18.7187,0.7960843,0.0662417,0.02872,0.01757184,0.03253617
1237671125370339410,132.695220772742,11.882716120151,16.59425,15.12006,14.56449,14.34478,14.25781,0.00663372,0.003135734,0.003010028,0.003050786,0.003656499
1237671125370339412,132.69525878615,11.897939330633,17.37218,15.69146,15.08428,14.88166,14.81261,0.009348933,0.003276512,0.003096023,0.003174552,0.00414055
1237671125370339417,132.693093721347,11.9086066409408,15.18777,14.36735,13.4514,15.24471,13.30238,0.004125651,0.01075543,0.002895677,0.01208528,0.00323898
1237671125370339418,132.700432268326,11.9132286770872,15.62901,14.34595,13.92993,13.79643,13.78194,0.004658164,0.002986859,0.002900928,0.002931829,0.003401373
1237671125370339419,132.690965574791,11.9116151744233,19.86769,17.40728,16.29516,15.83102,15.59162,0.03734002,0.004643327,0.003626156,0.003599603,0.005309435
1237671125370339420,132.695561277872,11.9101804717747,23.82633,20.38983,19.12358,18.66991,18.1562,0.7317941,0.02152216,0.01168889,0.01205683,0.02204267
1237671125370339422,132.691420695468,11.9074556537942,24.58241,25.11486,24.80223,22.46137,20.87625,0.87045,0.5799598,0.6527533,0.2434689,0.1937241
1237671125370339423,132.697139385515,11.9106534381095,24.19905,24.68887,22.68266,22.80383,22.65672,0.8247683,0.5167578,0.1834404,0.3188241,0.5647461
1237671125370339428,132.722317220777,11.8159224676676,17.06469,15.50104,14.93428,14.74975,14.6825,0.00816937,0.003267598,0.003142858,0.003264229,0.004115755
1237671125370339429,132.722858183562,11.8171787588174,22.99312,20.201,18.8833,17.90163,17.42399,0.4127013,0.01909644,0.01021571,0.007587716,0.01346788
1237671125370339434,132.721398083736,11.8295703832118,17.40316,15.72071,15.12097,14.918,14.8334,0.009497114,0.003328388,0.003157397,0.003272124,0.004254932
1237671125370339435,132.721851493801,11.8274469478549,21.7004,19.21066,18.21744,17.80176,17.58603,0.1443146,0.01025034,0.00704466,0.007129312,0.01469138
1237671125370339439,132.707308469735,11.9067538320654,15.47719,14.23942,13.844,14.76724,13.6956,0.004460739,0.002979314,0.002912507,0.01109783,0.003363621
1237671125370339442,132.736063313347,11.8318311423412,16.35472,14.93505,14.45323,14.29358,14.25067,0.006074365,0.003122168,0.003019006,0.003109442,0.003789913
1237671125370339443,132.73134912633,11.8337311057213,18.02785,16.34509,15.68779,15.43359,15.32166,0.01294808,0.003640939,0.003332818,0.003434868,0.004914124
1237671125370339444,132.730238113237,11.8268916744071,24.30337,22.07514,20.65155,19.29279,18.76451,0.8974207,0.07803074,0.03434604,0.01782416,0.03435694
1237671125370339445,132.730886759628,11.830435917464,22.28725,21.21165,20.58145,21.70324,20.03603,0.3894404,0.04802093,0.05201857,0.1388265,0.1105521
1237671125370339446,132.731875516602,11.8254407590344,24.41784,23.99515,22.0938,20.72645,20.30304,0.9033448,0.3646916,0.1121065,0.05368197,0.1190426
1237671125370339447,132.730297435809,11.8348836237965,25.33649,23.18291,21.84209,21.35779,21.57598,0.793906,0.2063994,0.09685636,0.09780027,0.3588639
1237671125370339448,132.729393031478,11.8255615752537,23.6817,23.40533,22.58192,22.13208,22.27044,0.7142631,0.2469185,0.1826547,0.1914807,0.5385428
1237671125370339449,132.733845521566,11.8292369622991,25.42403,25.04774,23.07645,24.24464,23.13969,0.7488734,0.6275328,0.2772495,0.7657622,0.614499
1237671125370339452,132.728043426799,11.8525793013959,14.95372,13.73532,13.3835,16.16917,13.26553,0.003883843,0.002977566,0.002930935,0.01427274,0.00331703
1237671125370339453,132.734659738965,11.8581150596595,15.61825,14.34691,13.94182,13.41988,13.78948,0.004663166,0.003027482,0.002959844,0.002986513,0.003494164
1237671125370339454,132.729471865665,11.856221357394,16.66593,15.48876,15.16133,15.0497,15.04141,0.006856776,0.003220644,0.003156112,0.003274205,0.004477449
1237671125370339455,132.724017270739,11.8537284454233,24.42807,25.06423,24.2093,20.92897,20.46087,0.8669,0.5399222,0.5399921,0.06398521,0.1303405
1237671125370339456,132.726204598775,11.855795851624,24.13708,23.90377,22.49883,21.75844,22.66596,0.8130285,0.3310207,0.1543279,0.1268701,0.5445146
1237671125370339457,132.729218315798,11.8507879661817,24.44738,24.55273,24.90987,21.67621,21.41366,0.8743947,0.4799974,0.6159694,0.1189805,0.2885587
1237671125370339458,132.723777779069,11.8494644630584,24.63192,26.3185,24.45775,23.88435,21.08132,0.8788314,0.3140598,0.5951342,0.6104068,0.2196638
1237671125370339460,132.711176598569,11.9253746353496,18.77449,16.65105,15.81862,15.53516,15.40075,0.01924113,0.003789495,0.003327403,0.003390478,0.004951688
1237671125370339468,132.745946525459,11.8159661997551,15.22389,13.80794,13.81935,15.834,13.38835,0.004432855,0.003107794,0.01030668,0.01305028,0.00364783
1237671125370339469,132.74543057221,11.8053307823719,15.24277,14.01136,13.63035,15.42073,13.49138,0.004177566,0.00304751,0.002971925,0.01222693,0.003482246
1237671125370339470,132.743730942156,11.8121896437015,17.83375,15.98503,15.32096,15.10077,14.9935,0.01177112,0.003453482,0.003205018,0.003372678,0.004483042
1237671125370339471,132.743515424239,11.8018345949636,18.06187,16.13571,15.43489,15.18762,15.07695,0.01326071,0.003526505,0.003261935,0.003387078,0.004591675
1237671125370339472,132.745896488054,11.8080793686599,18.82474,16.66379,15.83374,15.52031,15.36604,0.01996569,0.003904867,0.003419967,0.003539314,0.005001594
1237671125370339473,132.746029533942,11.8166577955147,18.8675,16.84796,16.00625,15.54914,15.52818,0.02830717,0.004298585,0.003557084,0.003413438,0.005487936
1237671125370339488,132.720758403243,11.9029808538097,17.64066,16.29945,15.74197,15.55917,15.45862,0.01085474,0.003469188,0.00318633,0.003334176,0.005092311
1237671125370339489,132.721222963988,11.9032808990775,20.01121,18.0261,17.63613,17.35345,17.43717,0.05456435,0.006821421,0.006419555,0.006737986,0.01583016
1237671125370339490,132.720658675575,11.9044362739724,22.59273,21.15931,20.60849,20.30795,20.23329,0.3045088,0.04547449,0.03827785,0.04489946,0.1209987
1237671125370339497,132.732018161407,11.870725009111,14.78307,12.35676,11.56914,11.35428,13.32742,0.005772105,0.0009668149,0.0006279184,0.0006876044,0.006565584
1237671125370339498,132.742293720335,11.8728600913438,15.69103,15.33807,14.66187,14.85664,13.26997,0.005757553,0.01081944,0.009175696,0.01010068,0.005562505
1237671125370339499,132.734027892491,11.8654393622661,16.5863,14.95844,14.43606,14.27501,14.24334,0.006660314,0.00310604,0.002995446,0.003043868,0.003737803
1237671125370339500,132.725300947074,11.8659343059517,23.0804,20.57203,19.11686,17.97811,17.36952,0.4264827,0.02381758,0.0113886,0.007731828,0.01277966
1237671125370339507,132.737376107369,11.8669993442608,23.90459,23.90037,22.25854,21.26336,20.60344,0.7459443,0.3321986,0.1263312,0.08281823,0.1497189
1237671125370339508,132.736348405277,11.8696394490531,25.68787,24.09161,22.81369,22.30093,23.1804,0.5757543,0.3779321,0.2017966,0.2016851,0.5223492
1237671125370339516,132.72442484052,11.9461597267944,17.45833,15.09009,14.06655,13.70006,13.52212,0.00979947,0.003084268,0.002879169,0.002881072,0.00330985
1237671125370339517,132.726617534589,11.9413888186201,14.95235,15.09203,14.58577,14.51686,13.3725,0.005131005,0.009225067,0.009063874,0.009380342,0.005020821
1237671125370339519,132.729082673821,11.947280256605,18.38299,16.32239,15.44752,15.10765,14.92614,0.01568948,0.003535317,0.003153906,0.003189758,0.004291671
1237671125370339520,132.726970213812,11.944024767488,23.97803,20.32145,18.93148,17.42947,16.74763,0.7914843,0.02115663,0.01052051,0.005975698,0.009235805
1237671125370339523,132.729371348242,11.9440889164484,25.06933,23.95979,23.73623,21.63118,21.43943,0.8670225,0.3688615,0.4463697,0.1228507,0.3150881
1237671125370339527,132.721198717503,11.938495982313,24.93224,25.02634,24.10947,23.63935,23.68278,0.8540822,0.5570927,0.5335306,0.570188,0.4261865
1237671125370339529,132.732144499507,11.8821036207377,16.89035,15.3494,14.79717,14.61142,14.55429,0.007532089,0.003186371,0.003046516,0.003095466,0.003932518
1237671125370339536,132.75645825346,11.7972547091402,15.00854,13.74575,13.35087,15.56589,13.2059,0.003961185,0.003027047,0.002952153,0.0126357,0.003428554
1237671125370339537,132.759607766915,11.7977325968223,16.89193,15.74277,15.35741,15.21275,15.20907,0.007576428,0.003348219,0.003249054,0.003383817,0.004837151
1237671125370339538,132.755042931338,11.8059411800863,19.93499,17.36279,16.33507,15.98059,15.80586,0.03975449,0.004631267,0.003720626,0.003833858,0.005908602
1237671125370339539,132.752907317847,11.8064745897004,22.9675,20.03331,19.09164,18.73323,18.53861,0.4006944,0.01781694,0.01217523,0.01278848,0.02852107
1237671125370339540,132.755157672978,11.8050457558335,23.04743,20.65037,19.77024,19.3723,19.2644,0.4370965,0.02911977,0.02050086,0.02013248,0.05346451
1237671125370339542,132.756653478954,11.8072447060953,21.4896,21.19477,21.43296,21.90166,22.17261,0.1210588,0.03673993,0.06104669,0.1373619,0.4556194
1237671125370339545,132.753643451738,11.8049716032875,24.96183,24.82285,23.3408,22.67776,20.89695,0.8493608,0.5125455,0.3037831,0.2660597,0.1877784
1237671125370339549,132.759883716297,11.7928124253591,21.95091,24.91057,24.96799,24.01734,22.34818,0.1800041,0.5258899,0.6063653,0.6192499,0.4876027
1237671125370339552,132.726217725007,11.9208899690328,17.03604,15.42775,14.79558,14.54384,14.42479,0.008013678,0.003170633,0.003011169,0.003033788,0.003791435
1237671125370339558,132.753320384661,11.8146450509992,16.31284,14.9066,14.4285,14.28549,14.23388,0.005958863,0.003128629,0.003033905,0.003139421,0.003825591
1237671125370339559,132.758806674846,11.8170055982589,14.97082,13.83074,13.31954,15.23725,13.15838,0.004186579,0.005221814,0.005687833,0.01167102,0.003776149
1237671125370339560,132.759739284076,11.8148438786336,19.09682,16.85322,15.96324,15.63546,15.47638,0.02380385,0.004105006,0.003498499,0.003576551,0.005231941
1237671125370339563,132.733328318497,11.8977498648801,15.07098,13.85345,13.48745,15.22943,13.36937,0.003980094,0.002899258,0.002885869,0.0121408,0.003297341
1237671125370339564,132.732079694231,11.8944640478563,22.48788,21.71375,21.47652,21.09243,21.3491,0.2842129,0.05961895,0.06987898,0.07766398,0.2975287
1237671125370339571,132.756423041994,11.8261763358194,14.78003,13.12298,14.58324,15.15318,13.00431,0.004634988,0.001737355,0.009761971,0.01122249,0.004633481
1237671125370339572,132.756497394886,11.8242202606895,16.66548,15.06244,14.49159,14.28687,14.23904,0.00695147,0.003148747,0.003009962,0.00305299,0.003886299
1237671125370339573,132.754640747371,11.8224446111195,24.44242,25.11967,24.81041,24.37183,20.54226,1.093835,0.5366147,0.6142533,0.6454039,0.215756
1237671125370339575,132.756768901091,11.822351440516,22.52884,25.19568,24.61967,24.094,22.25055,0.2836101,0.5311875,0.6037583,0.624651,0.4771663
1237671125370339576,132.75861804994,11.8216874872461,24.16786,25.27229,24.76757,22.27576,22.64952,0.8975414,0.5734999,0.6686647,0.2069309,0.5896446
1237671125370339635,132.782612182151,11.8027124513114,14.70442,14.15132,13.82689,13.75155,13.40141,0.00676393,0.008863233,0.008909334,0.008819844,0.007631815
1237671125370339636,132.810119031274,11.8445148693734,14.88923,13.63793,13.55893,15.65132,13.16678,0.003915713,0.003017036,0.01015322,0.01313084,0.003540467
1237671125370339637,132.823911813172,11.8348723166904,14.96725,13.75455,13.61384,15.88151,13.26806,0.003937589,0.003013574,0.01026511,0.01356876,0.003522961
1237671125370339638,132.784901645035,11.835485214257,15.05278,13.79848,13.42541,16.09875,13.29851,0.004005335,0.002978075,0.002941677,0.01392391,0.003437771
1237671125370339639,132.819030390721,11.9041798711428,15.11607,13.77371,13.39419,15.49393,13.24216,0.004040989,0.00289953,0.002928488,0.01265303,0.003297176
1237671125370339640,132.806706242014,11.8550684174662,15.00772,13.80057,13.46558,15.61653,13.33384,0.003953446,0.002948948,0.002932239,0.01276457,0.003421754
1237671125370339641,132.802796132979,11.8429286575507,15.09798,13.84291,13.48527,15.62704,13.34687,0.004076311,0.002957634,0.002938444,0.01264608,0.00345666
1237671125370339642,132.798470070858,11.8140303498806,15.27235,13.99526,13.62675,15.47936,13.4832,0.00425363,0.00298017,0.002967248,0.01238649,0.003538787
1237671125370339643,132.785665154472,11.8480515418924,15.23883,14.00402,13.63936,15.40087,13.50708,0.004178961,0.002975042,0.002962451,0.01223379,0.003485308
1237671125370339644,132.805614888542,11.8611379302123,16.04569,14.12547,13.77328,15.75136,12.78968,0.005681044,0.003257115,0.009919369,0.01341824,0.003599286
1237671125370339645,132.830079190772,11.8234200459841,15.30731,14.07719,13.71413,14.90374,13.5643,0.00425516,0.002960301,0.002959486,0.01139219,0.003533629
1237671125370339646,132.781296094489,11.8822378981502,15.37454,14.10133,13.71742,15.26037,13.57784,0.004362578,0.002955098,0.002916684,0.01210465,0.003471052
1237671125370339647,132.806667608588,11.8438943369677,14.68436,14.3645,13.79653,14.2101,12.69259,0.004769259,0.009755182,0.009525004,0.009998836,0.004913282
1237671125370339648,132.788570331499,11.8058466575197,15.05114,14.46478,14.06193,14.87597,13.31978,0.004389318,0.01190798,0.009786285,0.0106323,0.004053071
1237671125370339649,132.800902430412,11.8096333276373,15.37153,14.13027,13.75225,14.79805,13.61339,0.004371594,0.003008096,0.002976067,0.01110971,0.003593602
1237671125370339650,132.833833715815,11.8397642867796,15.39969,14.1716,13.80474,15.24096,13.64815,0.00436877,0.002984476,0.002995886,0.01177271,0.003521618
1237671125370339651,132.787171986216,11.8105150238152,15.76888,14.31244,13.79378,15.23075,13.57943,0.004964076,0.003067464,0.002804553,0.01187713,0.003587059
1237671125370339652,132.774777243756,11.8527257660237,14.95978,14.35723,14.06938,14.86674,13.2361,0.004215247,0.01102129,0.009767058,0.01079965,0.003840871
1237671125370339653,132.768667655314,11.8627590138328,15.64693,14.30978,13.8554,14.89321,13.65243,0.004697395,0.003004067,0.002945574,0.01120037,0.003504112
1237671125370339654,132.812676996833,11.8225190662895,15.65143,14.37802,13.98127,14.43562,13.83119,0.004712739,0.003013756,0.002981656,0.01039037,0.003650523
1237671125370339655,132.780078853849,11.8838507401671,15.01919,14.55487,14.2978,14.48855,13.00547,0.005155328,0.0104185,0.009969153,0.01060361,0.005038059
1237671125370339656,132.801189883175,11.9063705248886,15.73245,14.42115,14.00601,13.8579,13.84281,0.004860307,0.002984957,0.00296311,0.00296886,0.003532156
